"Date
Posted","Bulletin
ID",Bulletin KB,Severity,Impact,Title,Affected Product,Component KB,Affected Component,Impact,Severity,Supersedes,Reboot,CVEs
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2,951698,Microsoft DirectX 9.0,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows 2000 Service Pack 4,951698,DirectX 9.0b,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows XP Service Pack 2,951698,DirectX 9.0b,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows XP Service Pack 3,951698,DirectX 9.0b,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows XP Professional x64 Edition,951698,DirectX 9.0b,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows XP Professional x64 Edition Service Pack 2,951698,DirectX 9.0b,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows Server 2003 Service Pack 1,951698,DirectX 9.0b,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows Server 2003 Service Pack 2,951698,DirectX 9.0b,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows Server 2003 x64 Edition,951698,DirectX 9.0b,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows Server 2003 x64 Edition Service Pack 2,951698,DirectX 9.0b,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1,951698,DirectX 9.0b,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2,951698,DirectX 9.0b,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows 2000 Service Pack 4,951698,Microsoft DirectX 9.0,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows XP Service Pack 2,951698,Microsoft DirectX 9.0,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows XP Service Pack 3,951698,Microsoft DirectX 9.0,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows XP Professional x64 Edition,951698,Microsoft DirectX 9.0,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows XP Professional x64 Edition Service Pack 2,951698,Microsoft DirectX 9.0,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows Server 2003 Service Pack 1,951698,Microsoft DirectX 9.0,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows Server 2003 Service Pack 2,951698,Microsoft DirectX 9.0,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows Server 2003 x64 Edition,951698,Microsoft DirectX 9.0,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows Server 2003 x64 Edition Service Pack 2,951698,Microsoft DirectX 9.0,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1,951698,Microsoft DirectX 9.0,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-033,951698,Critical,Remote Code Execution,Vulnerabilities in DirectX Could Allow Remote Code Execution,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2,951698,Microsoft DirectX 9.0,Remote Code Execution,Critical,MS07-064[941568],Maybe,"CVE-2008-0011,CVE-2008-1444"
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Microsoft Windows 2000 Service Pack 4,950760,,Remote Code Execution,Moderate,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Microsoft Windows XP Service Pack 2,950760,,Remote Code Execution,Moderate,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Microsoft Windows XP Professional x64 Edition,950760,,Remote Code Execution,Moderate,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Microsoft Windows XP Professional x64 Edition Service Pack 2,950760,,Remote Code Execution,Moderate,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Windows Vista,950760,,Remote Code Execution,Moderate,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Windows Vista Service Pack 1,950760,,Remote Code Execution,Moderate,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Windows Vista x64 Edition,950760,,Remote Code Execution,Moderate,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Windows Vista x64 Edition Service Pack 1,950760,,Remote Code Execution,Moderate,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Microsoft Windows XP Service Pack 3,950760,,Remote Code Execution,Moderate,,Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Microsoft Windows Server 2003 Service Pack 1,950760,,Remote Code Execution,Low,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Microsoft Windows Server 2003 Service Pack 2,950760,,Remote Code Execution,Low,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Microsoft Windows Server 2003 x64 Edition,950760,,Remote Code Execution,Low,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Microsoft Windows Server 2003 x64 Edition Service Pack 2,950760,,Remote Code Execution,Low,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1,950760,,Remote Code Execution,Low,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2,950760,,Remote Code Execution,Low,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Windows Server 2008 for 32-bit Systems,950760,,Remote Code Execution,Low,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Windows Server 2008 for x64-based Systems,950760,,Remote Code Execution,Low,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-032,950760,Moderate,Remote Code Execution,Cumulative Security Update of ActiveX Kill Bits,Windows Server 2008 for Itanium-Based Systems,950760,,Remote Code Execution,Low,MS08-023[948881],Maybe,CVE-2007-0675
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows 2000 Service Pack 4,950759,Microsoft Internet Explorer 5.01 Service Pack 4,Information Disclosure,Important,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows 2000 Service Pack 4,950759,Microsoft Internet Explorer 6.0 Service Pack 1,Remote Code Execution,Critical,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows XP Service Pack 2,950759,Microsoft Internet Explorer 6.0,Remote Code Execution,Critical,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows XP Professional x64 Edition,950759,Microsoft Internet Explorer 6.0,Remote Code Execution,Critical,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows XP Professional x64 Edition Service Pack 2,950759,Microsoft Internet Explorer 6.0,Remote Code Execution,Critical,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows XP Service Pack 2,950759,Windows Internet Explorer 7,Remote Code Execution,Critical,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows XP Service Pack 3,950759,Windows Internet Explorer 7,Remote Code Execution,Critical,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows XP Professional x64 Edition,950759,Windows Internet Explorer 7,Remote Code Execution,Critical,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows XP Professional x64 Edition Service Pack 2,950759,Windows Internet Explorer 7,Remote Code Execution,Critical,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Windows Vista,950759,Windows Internet Explorer 7,Remote Code Execution,Critical,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Windows Vista Service Pack 1,950759,Windows Internet Explorer 7,Remote Code Execution,Critical,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Windows Vista x64 Edition,950759,Windows Internet Explorer 7,Remote Code Execution,Critical,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Windows Vista x64 Edition Service Pack 1,950759,Windows Internet Explorer 7,Remote Code Execution,Critical,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows XP Service Pack 3,950759,Microsoft Internet Explorer 6.0,Remote Code Execution,Critical,,Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows Server 2003 Service Pack 1,950759,Microsoft Internet Explorer 6.0,Remote Code Execution,Moderate,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows Server 2003 Service Pack 2,950759,Microsoft Internet Explorer 6.0,Remote Code Execution,Moderate,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows Server 2003 x64 Edition,950759,Microsoft Internet Explorer 6.0,Remote Code Execution,Moderate,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows Server 2003 x64 Edition Service Pack 2,950759,Microsoft Internet Explorer 6.0,Remote Code Execution,Moderate,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1,950759,Microsoft Internet Explorer 6.0,Remote Code Execution,Moderate,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2,950759,Microsoft Internet Explorer 6.0,Remote Code Execution,Moderate,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows Server 2003 Service Pack 1,950759,Windows Internet Explorer 7,Remote Code Execution,Moderate,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows Server 2003 Service Pack 2,950759,Windows Internet Explorer 7,Remote Code Execution,Moderate,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows Server 2003 x64 Edition,950759,Windows Internet Explorer 7,Remote Code Execution,Moderate,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows Server 2003 x64 Edition Service Pack 2,950759,Windows Internet Explorer 7,Remote Code Execution,Moderate,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1,950759,Windows Internet Explorer 7,Remote Code Execution,Moderate,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2,950759,Windows Internet Explorer 7,Remote Code Execution,Moderate,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Windows Server 2008 for 32-bit Systems,950759,Windows Internet Explorer 7,Remote Code Execution,Moderate,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Windows Server 2008 for x64-based Systems,950759,Windows Internet Explorer 7,Remote Code Execution,Moderate,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-031,950759,Critical,Remote Code Execution,Cumulative Security Update for Internet Explorer,Windows Server 2008 for Itanium-Based Systems,950759,Windows Internet Explorer 7,Remote Code Execution,Moderate,MS08-024[947864],Yes,"CVE-2008-1442,CVE-2008-1544"
10/06/2008,MS08-030,951376,Critical,Remote Code Execution,Vulnerability in Bluetooth Stack Could Allow Remote Code Execution,Microsoft Windows XP Service Pack 2,951376,,Remote Code Execution,Critical,,Maybe,CVE-2008-1453
10/06/2008,MS08-030,951376,Critical,Remote Code Execution,Vulnerability in Bluetooth Stack Could Allow Remote Code Execution,Microsoft Windows XP Service Pack 3,951376,,Remote Code Execution,Critical,,Maybe,CVE-2008-1453
10/06/2008,MS08-030,951376,Critical,Remote Code Execution,Vulnerability in Bluetooth Stack Could Allow Remote Code Execution,Microsoft Windows XP Professional x64 Edition,951376,,Remote Code Execution,Critical,,Maybe,CVE-2008-1453
10/06/2008,MS08-030,951376,Critical,Remote Code Execution,Vulnerability in Bluetooth Stack Could Allow Remote Code Execution,Microsoft Windows XP Professional x64 Edition Service Pack 2,951376,,Remote Code Execution,Critical,,Maybe,CVE-2008-1453
10/06/2008,MS08-030,951376,Critical,Remote Code Execution,Vulnerability in Bluetooth Stack Could Allow Remote Code Execution,Windows Vista,951376,,Remote Code Execution,Critical,,Maybe,CVE-2008-1453
10/06/2008,MS08-030,951376,Critical,Remote Code Execution,Vulnerability in Bluetooth Stack Could Allow Remote Code Execution,Windows Vista Service Pack 1,951376,,Remote Code Execution,Critical,,Maybe,CVE-2008-1453
10/06/2008,MS08-030,951376,Critical,Remote Code Execution,Vulnerability in Bluetooth Stack Could Allow Remote Code Execution,Windows Vista x64 Edition,951376,,Remote Code Execution,Critical,,Maybe,CVE-2008-1453
10/06/2008,MS08-030,951376,Critical,Remote Code Execution,Vulnerability in Bluetooth Stack Could Allow Remote Code Execution,Windows Vista x64 Edition Service Pack 1,951376,,Remote Code Execution,Critical,,Maybe,CVE-2008-1453
13/05/2008,MS08-029,952044,Moderate,Denial of Service,Vulnerabilities in Microsoft Malware Protection Engine Could Allow Denial of Service,Windows Live OneCare,952044,,Denial of Service,Moderate,,No,"2008-1438,CVE-2008-1437"
13/05/2008,MS08-029,952044,Moderate,Denial of Service,Vulnerabilities in Microsoft Malware Protection Engine Could Allow Denial of Service,Microsoft Antigen,952044,,Denial of Service,Moderate,,No,"2008-1438,CVE-2008-1437"
13/05/2008,MS08-029,952044,Moderate,Denial of Service,Vulnerabilities in Microsoft Malware Protection Engine Could Allow Denial of Service,Microsoft Antigen,952044,,Denial of Service,Moderate,,No,"2008-1438,CVE-2008-1437"
13/05/2008,MS08-029,952044,Moderate,Denial of Service,Vulnerabilities in Microsoft Malware Protection Engine Could Allow Denial of Service,Windows Defender,952044,,Denial of Service,Moderate,,No,"2008-1438,CVE-2008-1437"
13/05/2008,MS08-029,952044,Moderate,Denial of Service,Vulnerabilities in Microsoft Malware Protection Engine Could Allow Denial of Service,Microsoft Forefront Client Security,952044,,Denial of Service,Moderate,,No,"2008-1438,CVE-2008-1437"
13/05/2008,MS08-029,952044,Moderate,Denial of Service,Vulnerabilities in Microsoft Malware Protection Engine Could Allow Denial of Service,Microsoft Forefront Security for Exchange Server,952044,,Denial of Service,Moderate,,No,"2008-1438,CVE-2008-1437"
13/05/2008,MS08-029,952044,Moderate,Denial of Service,Vulnerabilities in Microsoft Malware Protection Engine Could Allow Denial of Service,Microsoft Forefront Security for SharePoint,952044,,Denial of Service,Moderate,,No,"2008-1438,CVE-2008-1437"
13/05/2008,MS08-029,952044,Moderate,Denial of Service,Vulnerabilities in Microsoft Malware Protection Engine Could Allow Denial of Service,Standalone System Sweeper,952044,,Denial of Service,Low,,No,"2008-1438,CVE-2008-1437"
13/05/2008,MS08-028,950749,Critical,Remote Code Execution,Vulnerability in Microsoft Jet Database Engine Could Allow Remote Code Execution,Microsoft Windows 2000 Service Pack 4,950749,Microsoft Jet 4.0 Database Engine,Remote Code Execution,Critical,MS04-014[837001],Maybe,CVE-2007-6026
13/05/2008,MS08-028,950749,Critical,Remote Code Execution,Vulnerability in Microsoft Jet Database Engine Could Allow Remote Code Execution,Microsoft Windows XP Service Pack 2,950749,Microsoft Jet 4.0 Database Engine,Remote Code Execution,Critical,,Maybe,CVE-2007-6026
13/05/2008,MS08-028,950749,Critical,Remote Code Execution,Vulnerability in Microsoft Jet Database Engine Could Allow Remote Code Execution,Microsoft Windows XP Professional x64 Edition,950749,Microsoft Jet 4.0 Database Engine,Remote Code Execution,Critical,,Maybe,CVE-2007-6026
13/05/2008,MS08-028,950749,Critical,Remote Code Execution,Vulnerability in Microsoft Jet Database Engine Could Allow Remote Code Execution,Microsoft Windows Server 2003 Service Pack 1,950749,Microsoft Jet 4.0 Database Engine,Remote Code Execution,Critical,,Maybe,CVE-2007-6026
13/05/2008,MS08-028,950749,Critical,Remote Code Execution,Vulnerability in Microsoft Jet Database Engine Could Allow Remote Code Execution,Microsoft Windows Server 2003 x64 Edition,950749,Microsoft Jet 4.0 Database Engine,Remote Code Execution,Critical,,Maybe,CVE-2007-6026
13/05/2008,MS08-028,950749,Critical,Remote Code Execution,Vulnerability in Microsoft Jet Database Engine Could Allow Remote Code Execution,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1,950749,Microsoft Jet 4.0 Database Engine,Remote Code Execution,Critical,,Maybe,CVE-2007-6026
13/05/2008,MS08-027,951208,Critical,Remote Code Execution,Vulnerability in Microsoft Publisher Could Allow Remote Code Execution,Microsoft Office 2000 Service Pack 3,950682,Microsoft Publisher 2000 Service Pack 3,Remote Code Execution,Critical,MS08-012[946255],No,CVE-2008-0119
13/05/2008,MS08-027,951208,Critical,Remote Code Execution,Vulnerability in Microsoft Publisher Could Allow Remote Code Execution,Microsoft Office XP Service Pack 3,950129,Microsoft Publisher 2002 Service Pack 3,Remote Code Execution,Important,MS08-012[946216],No,CVE-2008-0119
13/05/2008,MS08-027,951208,Critical,Remote Code Execution,Vulnerability in Microsoft Publisher Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 2,950213,Microsoft Publisher 2003 Service Pack 2,Remote Code Execution,Important,MS08-012[946254],No,CVE-2008-0119
13/05/2008,MS08-027,951208,Critical,Remote Code Execution,Vulnerability in Microsoft Publisher Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 3,950213,Microsoft Publisher 2003 Service Pack 3,Remote Code Execution,Important,,No,CVE-2008-0119
13/05/2008,MS08-027,951208,Critical,Remote Code Execution,Vulnerability in Microsoft Publisher Could Allow Remote Code Execution,Microsoft Office 2007,950114,Microsoft Publisher 2007,Remote Code Execution,Important,MS07-037[936646],No,CVE-2008-0119
13/05/2008,MS08-027,951208,Critical,Remote Code Execution,Vulnerability in Microsoft Publisher Could Allow Remote Code Execution,Microsoft Office 2007 Service Pack 1,950114,Microsoft Publisher 2007 Service Pack 1,Remote Code Execution,Important,,No,CVE-2008-0119
13/05/2008,MS08-026,951207,Critical,Remote Code Execution,Vulnerabilities in Microsoft Word Could Allow Remote Code Execution,Microsoft Office 2000 Service Pack 3,950250,Microsoft Word 2000 Service Pack 3,Remote Code Execution,Critical,MS08-009[943990],No,"CVE-2008-1091,CVE-2008-1434"
13/05/2008,MS08-026,951207,Critical,Remote Code Execution,Vulnerabilities in Microsoft Word Could Allow Remote Code Execution,Microsoft Office XP Service Pack 3,950243,Microsoft Word 2002 Service Pack 3,Remote Code Execution,Important,MS08-009[943957],No,"CVE-2008-1091,CVE-2008-1434"
13/05/2008,MS08-026,951207,Critical,Remote Code Execution,Vulnerabilities in Microsoft Word Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 2,950241,Microsoft Word 2003 Service Pack 2,Remote Code Execution,Important,MS08-009[943983],No,"CVE-2008-1091,CVE-2008-1434"
13/05/2008,MS08-026,951207,Critical,Remote Code Execution,Vulnerabilities in Microsoft Word Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 3,950241,Microsoft Word 2003 Service Pack 3,Remote Code Execution,Important,MS08-009[943983],No,"CVE-2008-1091,CVE-2008-1434"
13/05/2008,MS08-026,951207,Critical,Remote Code Execution,Vulnerabilities in Microsoft Word Could Allow Remote Code Execution,Microsoft Office 2007,950113,Microsoft Word 2007,Remote Code Execution,Important,,No,"CVE-2008-1091,CVE-2008-1434"
13/05/2008,MS08-026,951207,Critical,Remote Code Execution,Vulnerabilities in Microsoft Word Could Allow Remote Code Execution,Microsoft Office 2007 Service Pack 1,950113,Microsoft Word 2007 Service Pack 1,Remote Code Execution,Important,,No,"CVE-2008-1091,CVE-2008-1434"
13/05/2008,MS08-026,951207,Critical,Remote Code Execution,Vulnerabilities in Microsoft Word Could Allow Remote Code Execution,Microsoft Office 2007,950113,Microsoft Outlook 2007,Remote Code Execution,Critical,,No,"CVE-2008-1091,CVE-2008-1434"
13/05/2008,MS08-026,951207,Critical,Remote Code Execution,Vulnerabilities in Microsoft Word Could Allow Remote Code Execution,Microsoft Office 2007 Service Pack 1,950113,Microsoft Outlook 2007 Service Pack 1,Remote Code Execution,Critical,,No,"CVE-2008-1091,CVE-2008-1434"
13/05/2008,MS08-026,951207,Critical,Remote Code Execution,Vulnerabilities in Microsoft Word Could Allow Remote Code Execution,Microsoft Word Viewer 2003,950625,,Remote Code Execution,Important,MS08-009[943992],No,"CVE-2008-1091,CVE-2008-1434"
